ClaimId,CustomerId,PolicyId,ClaimType,ClaimDate,Details
CLID-2429,CID-381,PID-964,Travel,2021-08-21,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2430,CID-381,PID-964,Travel,2021-01-01,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2431,CID-381,PID-965,Home,2021-10-03,The home experienced significant water damage due to a burst pipe.
CLID-2432,CID-381,PID-965,Home,2022-08-05,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2433,CID-381,PID-965,Home,2021-09-02,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2434,CID-381,PID-965,Home,2021-09-30,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2435,CID-381,PID-966,Auto,2020-12-25,Car damage occurred from an uninsured motorist running a red light.
CLID-2436,CID-382,PID-967,Home,2022-08-13,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2437,CID-382,PID-967,Home,2022-10-17,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2438,CID-382,PID-967,Home,2022-11-27,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2439,CID-382,PID-967,Home,2022-09-19,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2440,CID-383,PID-968,Travel,2020-12-08,Claim filed for travel cancellation due to a medical emergency.
CLID-2441,CID-383,PID-969,Travel,2025-11-12,The customer had to file a claim for lost luggage during travel.
CLID-2442,CID-383,PID-969,Travel,2025-07-25,Claim filed for travel cancellation due to a medical emergency.
CLID-2443,CID-383,PID-970,Boat,2022-11-28,Claim submitted for boat damage after an accident at the marina.
CLID-2444,CID-383,PID-970,Boat,2022-12-31,The customer reported theft of their boating equipment while docked.
CLID-2445,CID-383,PID-970,Boat,2022-07-31,The boat had mechanical issues while out on the water causing delays.
CLID-2446,CID-383,PID-971,Home,2023-11-15,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2447,CID-383,PID-971,Home,2024-05-06,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2448,CID-383,PID-971,Home,2024-06-08,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2449,CID-383,PID-971,Home,2023-12-19,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2450,CID-384,PID-972,Boat,2023-05-13,The boat had mechanical issues while out on the water causing delays.
CLID-2451,CID-385,PID-973,Boat,2022-06-12,The customer reported theft of their boating equipment while docked.
CLID-2452,CID-385,PID-973,Boat,2022-05-22,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2453,CID-385,PID-973,Boat,2022-08-22,Claim submitted for boat damage after an accident at the marina.
CLID-2454,CID-385,PID-973,Boat,2022-09-08,The customer reported theft of their boating equipment while docked.
CLID-2455,CID-385,PID-974,Auto,2024-01-23,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2456,CID-385,PID-974,Auto,2024-09-06,The claim was filed due to a car accident that caused minor damage.
CLID-2457,CID-385,PID-975,Home,2025-08-10,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2458,CID-386,PID-976,Travel,2021-12-17,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2459,CID-386,PID-976,Travel,2021-11-12,The customer had to file a claim for lost luggage during travel.
CLID-2460,CID-386,PID-976,Travel,2021-12-27,The customer had to file a claim for lost luggage during travel.
CLID-2461,CID-386,PID-977,Boat,2024-02-23,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2462,CID-386,PID-978,Auto,2024-03-08,Car damage occurred from an uninsured motorist running a red light.
CLID-2463,CID-386,PID-978,Auto,2023-11-15,The claim was filed due to a car accident that caused minor damage.
CLID-2464,CID-386,PID-978,Auto,2023-11-30,Car damage occurred from an uninsured motorist running a red light.
CLID-2465,CID-386,PID-978,Auto,2024-03-08,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2466,CID-387,PID-979,Boat,2024-08-24,Claim submitted for boat damage after an accident at the marina.
CLID-2467,CID-387,PID-979,Boat,2024-06-02,The customer reported theft of their boating equipment while docked.
CLID-2468,CID-387,PID-979,Boat,2024-03-02,Claim submitted for boat damage after an accident at the marina.
CLID-2469,CID-388,PID-980,Boat,2022-10-24,The customer reported theft of their boating equipment while docked.
CLID-2470,CID-388,PID-980,Boat,2023-05-08,The customer reported theft of their boating equipment while docked.
CLID-2471,CID-388,PID-980,Boat,2023-07-12,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2472,CID-388,PID-981,Home,2022-03-27,The home experienced significant water damage due to a burst pipe.
CLID-2473,CID-388,PID-982,Home,2023-08-12,The home experienced significant water damage due to a burst pipe.
CLID-2474,CID-388,PID-982,Home,2023-12-31,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2475,CID-388,PID-982,Home,2023-05-13,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2476,CID-388,PID-982,Home,2023-11-20,The home experienced significant water damage due to a burst pipe.
CLID-2477,CID-389,PID-983,Home,2025-02-22,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2478,CID-389,PID-983,Home,2025-04-28,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2479,CID-389,PID-983,Home,2025-03-13,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2480,CID-389,PID-984,Boat,2025-07-24,The customer reported theft of their boating equipment while docked.
CLID-2481,CID-389,PID-984,Boat,2025-01-27,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2482,CID-390,PID-985,Home,2021-10-31,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2483,CID-390,PID-985,Home,2022-02-17,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2484,CID-390,PID-985,Home,2021-05-16,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2485,CID-391,PID-986,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-2486,CID-391,PID-986,Boat,2025-11-12,Claim submitted for boat damage after an accident at the marina.
CLID-2487,CID-391,PID-986,Boat,2025-11-12,The boat had mechanical issues while out on the water causing delays.
CLID-2488,CID-391,PID-986,Boat,2025-11-12,The boat had mechanical issues while out on the water causing delays.
CLID-2489,CID-391,PID-987,Home,2024-08-31,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2490,CID-391,PID-988,Home,2020-11-18,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2491,CID-391,PID-988,Home,2020-12-01,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2492,CID-391,PID-988,Home,2020-04-21,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2493,CID-392,PID-989,Boat,2025-11-12,Claim submitted for boat damage after an accident at the marina.
CLID-2494,CID-392,PID-989,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-2495,CID-392,PID-989,Boat,2025-11-10,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2496,CID-392,PID-990,Home,2021-05-22,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2497,CID-392,PID-990,Home,2021-09-21,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2498,CID-392,PID-991,Boat,2024-05-18,The boat had mechanical issues while out on the water causing delays.
CLID-2499,CID-392,PID-991,Boat,2025-01-31,The customer reported theft of their boating equipment while docked.
CLID-2500,CID-393,PID-992,Travel,2025-10-25,Claim filed for travel cancellation due to a medical emergency.
CLID-2501,CID-394,PID-993,Boat,2022-07-05,The boat had mechanical issues while out on the water causing delays.
CLID-2502,CID-395,PID-994,Boat,2022-08-27,Claim submitted for boat damage after an accident at the marina.
CLID-2503,CID-395,PID-995,Home,2022-05-28,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2504,CID-395,PID-995,Home,2022-09-20,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2505,CID-395,PID-995,Home,2021-12-04,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2506,CID-395,PID-995,Home,2022-07-06,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2507,CID-395,PID-996,Travel,2020-09-02,Claim filed for travel cancellation due to a medical emergency.
CLID-2508,CID-395,PID-997,Travel,2023-07-25,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2509,CID-395,PID-997,Travel,2023-07-09,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2510,CID-396,PID-998,Boat,2025-04-01,Claim submitted for boat damage after an accident at the marina.
CLID-2511,CID-396,PID-998,Boat,2025-10-26,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2512,CID-396,PID-998,Boat,2025-10-07,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2513,CID-396,PID-999,Auto,2020-04-13,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2514,CID-396,PID-999,Auto,2020-04-06,There was a car accident in a parking lot involving multiple vehicles.
CLID-2515,CID-396,PID-999,Auto,2020-10-26,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2516,CID-396,PID-999,Auto,2020-12-18,Car damage occurred from an uninsured motorist running a red light.
CLID-2517,CID-396,PID-1000,Boat,2022-07-14,The boat had mechanical issues while out on the water causing delays.
CLID-2518,CID-397,PID-1001,Auto,2023-10-10,The claim was filed due to a car accident that caused minor damage.
CLID-2519,CID-397,PID-1002,Auto,2025-08-06,The claim was filed due to a car accident that caused minor damage.
CLID-2520,CID-397,PID-1002,Auto,2025-07-27,There was a car accident in a parking lot involving multiple vehicles.
CLID-2521,CID-397,PID-1002,Auto,2025-11-08,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2522,CID-397,PID-1003,Home,2021-11-06,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2523,CID-397,PID-1003,Home,2021-01-30,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2524,CID-397,PID-1003,Home,2021-09-20,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2525,CID-398,PID-1004,Home,2023-04-29,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2526,CID-398,PID-1004,Home,2023-10-08,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2527,CID-398,PID-1005,Boat,2025-06-19,Claim submitted for boat damage after an accident at the marina.
CLID-2528,CID-398,PID-1005,Boat,2025-01-05,The customer reported theft of their boating equipment while docked.
CLID-2529,CID-398,PID-1005,Boat,2025-06-14,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2530,CID-398,PID-1006,Boat,2025-05-29,The customer reported theft of their boating equipment while docked.
CLID-2531,CID-398,PID-1006,Boat,2025-09-23,The customer reported theft of their boating equipment while docked.
CLID-2532,CID-398,PID-1006,Boat,2025-04-11,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2533,CID-398,PID-1006,Boat,2025-11-12,Claim submitted for boat damage after an accident at the marina.
CLID-2534,CID-399,PID-1007,Home,2021-09-01,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2535,CID-399,PID-1007,Home,2022-01-17,The home experienced significant water damage due to a burst pipe.
CLID-2536,CID-399,PID-1007,Home,2021-07-13,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2537,CID-399,PID-1008,Travel,2021-11-12,Claims for lost items while traveling abroad.
CLID-2538,CID-399,PID-1008,Travel,2021-11-19,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2539,CID-400,PID-1009,Travel,2024-11-24,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2540,CID-400,PID-1010,Home,2025-04-13,The home experienced significant water damage due to a burst pipe.
CLID-2541,CID-401,PID-1011,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-2542,CID-401,PID-1012,Travel,2021-09-23,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2543,CID-401,PID-1012,Travel,2021-02-06,Claims for lost items while traveling abroad.
CLID-2544,CID-401,PID-1012,Travel,2020-11-03,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2545,CID-401,PID-1013,Travel,2024-02-09,Travel issues due to missed connections and lost luggage during the trip.
CLID-2546,CID-402,PID-1014,Auto,2022-05-31,The claim was filed due to a car accident that caused minor damage.
CLID-2547,CID-402,PID-1014,Auto,2023-05-21,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2548,CID-402,PID-1014,Auto,2023-03-30,Car damage occurred from an uninsured motorist running a red light.
CLID-2549,CID-402,PID-1015,Travel,2025-11-12,Claim filed for travel cancellation due to a medical emergency.
CLID-2550,CID-402,PID-1016,Home,2021-12-25,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2551,CID-402,PID-1016,Home,2021-12-30,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2552,CID-402,PID-1017,Boat,2021-11-02,Claim submitted for boat damage after an accident at the marina.
CLID-2553,CID-402,PID-1017,Boat,2021-11-16,The customer reported theft of their boating equipment while docked.
CLID-2554,CID-402,PID-1017,Boat,2022-01-16,Claim submitted for boat damage after an accident at the marina.
CLID-2555,CID-402,PID-1017,Boat,2022-02-22,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2556,CID-403,PID-1018,Home,2025-11-12,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2557,CID-403,PID-1018,Home,2025-09-16,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2558,CID-403,PID-1018,Home,2025-02-28,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2559,CID-403,PID-1018,Home,2025-08-14,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2560,CID-404,PID-1019,Auto,2023-11-12,Car damage occurred from an uninsured motorist running a red light.
CLID-2561,CID-404,PID-1019,Auto,2023-07-04,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2562,CID-404,PID-1019,Auto,2023-09-05,There was a car accident in a parking lot involving multiple vehicles.
CLID-2563,CID-404,PID-1020,Home,2020-11-02,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2564,CID-404,PID-1020,Home,2021-05-13,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2565,CID-404,PID-1021,Home,2025-11-12,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2566,CID-404,PID-1021,Home,2025-06-01,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2567,CID-404,PID-1022,Home,2024-08-16,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2568,CID-404,PID-1022,Home,2024-11-12,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2569,CID-404,PID-1022,Home,2024-09-28,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2570,CID-404,PID-1022,Home,2025-05-14,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2571,CID-405,PID-1023,Auto,2023-10-07,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2572,CID-405,PID-1023,Auto,2023-08-11,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2573,CID-405,PID-1023,Auto,2024-01-25,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2574,CID-405,PID-1023,Auto,2024-03-08,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2575,CID-405,PID-1024,Auto,2025-09-02,The claim was filed due to a car accident that caused minor damage.
CLID-2576,CID-405,PID-1025,Home,2022-04-28,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2577,CID-405,PID-1025,Home,2021-11-16,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2578,CID-406,PID-1026,Home,2022-08-21,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2579,CID-406,PID-1027,Auto,2022-10-24,The claim was filed due to a car accident that caused minor damage.
CLID-2580,CID-407,PID-1028,Boat,2023-01-17,Claim submitted for boat damage after an accident at the marina.
CLID-2581,CID-407,PID-1028,Boat,2023-08-24,Claim submitted for boat damage after an accident at the marina.
CLID-2582,CID-407,PID-1028,Boat,2023-09-01,The customer reported theft of their boating equipment while docked.
CLID-2583,CID-407,PID-1028,Boat,2023-09-24,The boat had mechanical issues while out on the water causing delays.
CLID-2584,CID-407,PID-1029,Travel,2022-09-10,The customer had to file a claim for lost luggage during travel.
CLID-2585,CID-407,PID-1029,Travel,2022-12-18,Claim filed for travel cancellation due to a medical emergency.
CLID-2586,CID-407,PID-1029,Travel,2023-01-01,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2587,CID-407,PID-1029,Travel,2022-11-20,The customer had to file a claim for lost luggage during travel.
CLID-2588,CID-408,PID-1030,Auto,2023-09-18,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2589,CID-408,PID-1030,Auto,2024-01-01,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2590,CID-408,PID-1031,Travel,2024-03-05,"A flight was canceled, leading to additional unexpected expenses for the traveler."
CLID-2591,CID-408,PID-1031,Travel,2023-12-17,Claim filed for travel cancellation due to a medical emergency.
CLID-2592,CID-408,PID-1031,Travel,2024-02-01,The customer had to file a claim for lost luggage during travel.
CLID-2593,CID-408,PID-1031,Travel,2023-10-22,Claims for lost items while traveling abroad.
CLID-2594,CID-409,PID-1032,Travel,2025-11-12,Travel issues due to missed connections and lost luggage during the trip.
CLID-2595,CID-409,PID-1032,Travel,2025-11-12,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2596,CID-409,PID-1032,Travel,2025-11-12,The customer had to file a claim for lost luggage during travel.
CLID-2597,CID-410,PID-1033,Travel,2023-10-25,Claims for lost items while traveling abroad.
CLID-2598,CID-410,PID-1033,Travel,2023-03-30,Travel issues due to missed connections and lost luggage during the trip.
CLID-2599,CID-410,PID-1034,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-2600,CID-410,PID-1034,Boat,2025-11-12,The boat had mechanical issues while out on the water causing delays.
CLID-2601,CID-411,PID-1035,Boat,2023-07-25,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2602,CID-411,PID-1036,Auto,2024-11-20,There was a car accident in a parking lot involving multiple vehicles.
CLID-2603,CID-411,PID-1036,Auto,2024-11-10,There was a car accident in a parking lot involving multiple vehicles.
CLID-2604,CID-411,PID-1036,Auto,2024-10-12,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2605,CID-411,PID-1036,Auto,2025-02-20,There was a car accident in a parking lot involving multiple vehicles.
CLID-2606,CID-411,PID-1037,Home,2024-09-22,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2607,CID-412,PID-1038,Travel,2025-11-12,The customer had to file a claim for lost luggage during travel.
CLID-2608,CID-412,PID-1039,Travel,2024-09-04,Claims for lost items while traveling abroad.
CLID-2609,CID-412,PID-1040,Boat,2022-10-28,The customer reported theft of their boating equipment while docked.
CLID-2610,CID-412,PID-1040,Boat,2022-11-04,The boat had mechanical issues while out on the water causing delays.
CLID-2611,CID-412,PID-1040,Boat,2022-03-18,The customer reported theft of their boating equipment while docked.
CLID-2612,CID-412,PID-1041,Home,2021-03-24,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2613,CID-412,PID-1041,Home,2020-08-14,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2614,CID-413,PID-1042,Auto,2022-01-11,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2615,CID-413,PID-1043,Boat,2022-01-29,Claim submitted for boat damage after an accident at the marina.
CLID-2616,CID-413,PID-1043,Boat,2022-01-07,The boat had mechanical issues while out on the water causing delays.
CLID-2617,CID-413,PID-1043,Boat,2022-08-14,The customer reported theft of their boating equipment while docked.
CLID-2618,CID-413,PID-1043,Boat,2022-05-29,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2619,CID-414,PID-1044,Auto,2022-04-26,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2620,CID-414,PID-1044,Auto,2023-01-20,Car damage occurred from an uninsured motorist running a red light.
CLID-2621,CID-414,PID-1044,Auto,2022-09-20,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2622,CID-414,PID-1045,Home,2025-09-19,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2623,CID-414,PID-1046,Auto,2023-05-23,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2624,CID-414,PID-1046,Auto,2022-11-12,There was a car accident in a parking lot involving multiple vehicles.
CLID-2625,CID-414,PID-1047,Home,2025-10-06,The home experienced significant water damage due to a burst pipe.
CLID-2626,CID-414,PID-1047,Home,2025-09-30,The home experienced significant water damage due to a burst pipe.
CLID-2627,CID-414,PID-1047,Home,2025-05-04,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2628,CID-414,PID-1047,Home,2025-09-07,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2629,CID-415,PID-1048,Home,2021-04-30,The home experienced significant water damage due to a burst pipe.
CLID-2630,CID-415,PID-1049,Travel,2021-07-11,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2631,CID-415,PID-1050,Home,2024-04-27,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2632,CID-415,PID-1051,Auto,2025-11-12,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2633,CID-415,PID-1051,Auto,2025-11-12,The claim was filed due to a car accident that caused minor damage.
CLID-2634,CID-416,PID-1052,Home,2024-06-25,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2635,CID-416,PID-1052,Home,2024-07-19,The home experienced significant water damage due to a burst pipe.
CLID-2636,CID-416,PID-1052,Home,2024-10-17,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2637,CID-417,PID-1053,Auto,2025-08-05,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2638,CID-417,PID-1053,Auto,2025-05-12,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2639,CID-417,PID-1053,Auto,2025-11-12,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2640,CID-417,PID-1053,Auto,2025-11-12,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2641,CID-417,PID-1054,Auto,2020-12-28,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2642,CID-417,PID-1054,Auto,2020-10-11,The claim was filed due to a car accident that caused minor damage.
CLID-2643,CID-417,PID-1054,Auto,2020-10-11,The claim was filed due to a car accident that caused minor damage.
CLID-2644,CID-417,PID-1054,Auto,2020-11-10,The customer's vehicle was hit while parked and sustained considerable damage.
CLID-2645,CID-417,PID-1055,Auto,2025-11-12,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2646,CID-417,PID-1056,Home,2025-11-12,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2647,CID-417,PID-1056,Home,2025-11-12,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2648,CID-418,PID-1057,Home,2024-09-08,The home experienced significant water damage due to a burst pipe.
CLID-2649,CID-418,PID-1057,Home,2024-10-10,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2650,CID-418,PID-1057,Home,2025-04-12,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2651,CID-418,PID-1057,Home,2025-01-12,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2652,CID-418,PID-1058,Boat,2021-08-27,The boat had mechanical issues while out on the water causing delays.
CLID-2653,CID-418,PID-1058,Boat,2022-05-04,The boat had mechanical issues while out on the water causing delays.
CLID-2654,CID-418,PID-1058,Boat,2022-04-21,The customer reported theft of their boating equipment while docked.
CLID-2655,CID-418,PID-1058,Boat,2021-08-07,The boat had mechanical issues while out on the water causing delays.
CLID-2656,CID-419,PID-1059,Boat,2023-02-07,The customer reported theft of their boating equipment while docked.
CLID-2657,CID-419,PID-1060,Boat,2023-10-04,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2658,CID-419,PID-1060,Boat,2024-03-19,The boat had mechanical issues while out on the water causing delays.
CLID-2659,CID-419,PID-1060,Boat,2024-04-26,The customer reported theft of their boating equipment while docked.
CLID-2660,CID-419,PID-1061,Boat,2025-10-16,Customer's boat sank during a storm due to high waves and heavy rain.
CLID-2661,CID-419,PID-1062,Travel,2021-08-04,Claim filed for travel cancellation due to a medical emergency.
CLID-2662,CID-419,PID-1062,Travel,2021-09-14,Claims for lost items while traveling abroad.
CLID-2663,CID-420,PID-1063,Home,2024-12-05,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2664,CID-420,PID-1063,Home,2024-08-27,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2665,CID-420,PID-1063,Home,2024-12-18,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2666,CID-420,PID-1063,Home,2024-05-28,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2667,CID-420,PID-1064,Home,2025-11-12,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2668,CID-420,PID-1064,Home,2025-11-12,"Home was vandalized, leading to claims for broken windows and theft."
CLID-2669,CID-420,PID-1064,Home,2025-11-12,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2670,CID-420,PID-1064,Home,2025-11-12,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2671,CID-421,PID-1065,Travel,2022-12-15,The customer had to file a claim for lost luggage during travel.
CLID-2672,CID-421,PID-1066,Travel,2023-10-09,Claims for lost items while traveling abroad.
CLID-2673,CID-421,PID-1067,Travel,2024-01-19,Claims for lost items while traveling abroad.
CLID-2674,CID-421,PID-1067,Travel,2023-07-19,The trip was interrupted due to missed connections and claims have been initiated.
CLID-2675,CID-421,PID-1067,Travel,2024-03-18,Claims for lost items while traveling abroad.
CLID-2676,CID-421,PID-1068,Auto,2023-09-25,There was a car accident in a parking lot involving multiple vehicles.
CLID-2677,CID-421,PID-1068,Auto,2024-06-21,There was a car accident in a parking lot involving multiple vehicles.
CLID-2678,CID-421,PID-1068,Auto,2024-04-13,Car damage occurred from an uninsured motorist running a red light.
CLID-2679,CID-421,PID-1068,Auto,2024-05-26,Car damage occurred from an uninsured motorist running a red light.
CLID-2680,CID-422,PID-1069,Travel,2021-11-10,Claims for lost items while traveling abroad.
CLID-2681,CID-422,PID-1070,Boat,2021-05-06,The boat had mechanical issues while out on the water causing delays.
CLID-2682,CID-422,PID-1070,Boat,2021-12-29,Claim submitted for boat damage after an accident at the marina.
CLID-2683,CID-422,PID-1071,Home,2022-04-18,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2684,CID-422,PID-1071,Home,2022-03-27,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2685,CID-422,PID-1071,Home,2021-10-25,Home damage was reported after a severe storm caused leaks in the roof.
CLID-2686,CID-422,PID-1072,Auto,2025-11-12,The customer reported a hit-and-run incident that damaged their vehicle.
CLID-2687,CID-422,PID-1072,Auto,2025-09-01,The claim was filed due to a car accident that caused minor damage.
CLID-2688,CID-422,PID-1072,Auto,2025-11-12,Car damage occurred from an uninsured motorist running a red light.
CLID-2689,CID-422,PID-1072,Auto,2025-11-12,There was a car accident in a parking lot involving multiple vehicles.
CLID-2690,CID-423,PID-1073,Boat,2020-11-15,The boat had mechanical issues while out on the water causing delays.
CLID-2691,CID-423,PID-1073,Boat,2021-01-21,The boat had mechanical issues while out on the water causing delays.
CLID-2692,CID-424,PID-1074,Boat,2023-11-27,Claim submitted for boat damage after an accident at the marina.
CLID-2693,CID-425,PID-1075,Home,2023-02-18,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2694,CID-425,PID-1076,Home,2025-02-09,"There was damage to the roof after a severe storm, requiring urgent repairs."
CLID-2695,CID-425,PID-1077,Home,2020-10-16,A tree fell on the customer's house during a storm causing substantial damage.
CLID-2696,CID-425,PID-1077,Home,2021-01-01,The home experienced significant water damage due to a burst pipe.
CLID-2697,CID-425,PID-1078,Boat,2025-11-12,The boat had mechanical issues while out on the water causing delays.
CLID-2698,CID-425,PID-1078,Boat,2025-11-12,The boat had mechanical issues while out on the water causing delays.
CLID-2699,CID-425,PID-1078,Boat,2025-11-12,Claim submitted for boat damage after an accident at the marina.
CLID-2700,CID-425,PID-1078,Boat,2025-11-12,The customer reported theft of their boating equipment while docked.
CLID-2701,CID-426,PID-1079,Boat,2021-05-20,The boat had mechanical issues while out on the water causing delays.
